stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station
2873,,"Kuršių g. C",,54.93404,23.90475,https://www.stops.lt/kaunas/index.html#stop/595,,
2351,,"Kuršėnų g. A",,54.92008,23.90800,https://www.stops.lt/kaunas/index.html#stop/27,,
2350,,"Kuršėnų g. B",,54.92039,23.90837,https://www.stops.lt/kaunas/index.html#stop/26,,
2390,,"Varnių tiltas A",,54.91593,23.90749,https://www.stops.lt/kaunas/index.html#stop/67,,
2389,,"Varnių tiltas B",,54.91533,23.90792,https://www.stops.lt/kaunas/index.html#stop/68,,
14530,,"Prūsų g. A",,54.92105,23.87116,https://www.stops.lt/kaunas/index.html#stop/773,,
4261,,"Prūsų g. B",,54.92051,23.87249,https://www.stops.lt/kaunas/index.html#stop/144,,
2342,,"Jotvingių g. A",,54.93030,23.89556,https://www.stops.lt/kaunas/index.html#stop/18,,
5254,,"Senukai C",,54.93801,23.89643,https://www.stops.lt/kaunas/index.html#stop/755,,
2354,,"Milikoniai A",,54.92401,23.89247,https://www.stops.lt/kaunas/index.html#stop/31,,
2355,,"Milikoniai B",,54.92318,23.89336,https://www.stops.lt/kaunas/index.html#stop/30,,
2332,,"Mosėdžio g. A",,54.93302,23.88492,https://www.stops.lt/kaunas/index.html#stop/4,,
2331,,"Mosėdžio g. B",,54.93313,23.88555,https://www.stops.lt/kaunas/index.html#stop/3,,
2330,,"Šilainių poliklinika A",,54.92804,23.88878,https://www.stops.lt/kaunas/index.html#stop/2,,
2329,,"Šilainių poliklinika B",,54.92840,23.88929,https://www.stops.lt/kaunas/index.html#stop/1,,
2360,,"Žiemgalių g. A",,54.92393,23.87945,https://www.stops.lt/kaunas/index.html#stop/36,,
5051,,"Žiemgalių g. B",,54.92355,23.87957,https://www.stops.lt/kaunas/index.html#stop/705,,
2921,,"Didžioji g. A",,54.86088,24.00700,https://www.stops.lt/kaunas/index.html#stop/643,,
2922,,"Didžioji g. B",,54.86109,24.00654,https://www.stops.lt/kaunas/index.html#stop/644,,
14399,,"Garšvės g. A",,54.85507,24.01396,https://www.stops.lt/kaunas/index.html#stop/757,,
14400,,"Garšvės g. B",,54.85466,24.01420,https://www.stops.lt/kaunas/index.html#stop/758,,
14401,,"Užvingių g. A",,54.84995,24.03041,https://www.stops.lt/kaunas/index.html#stop/759,,
14402,,"Užvingių g. B",,54.84965,24.03087,https://www.stops.lt/kaunas/index.html#stop/760,,
4958,,"Piliuonos g. A",,54.85328,24.01788,https://www.stops.lt/kaunas/index.html#stop/217,,
4957,,"Piliuonos g. B",,54.85242,24.02031,https://www.stops.lt/kaunas/index.html#stop/230,,
2924,,"Vaišvydava A",,54.85132,24.02550,https://www.stops.lt/kaunas/index.html#stop/646,,
2923,,"Vaišvydava B",,54.85081,24.02666,https://www.stops.lt/kaunas/index.html#stop/645,,
2541,,"Rūko g. A",,54.86394,24.00028,https://www.stops.lt/kaunas/index.html#stop/240,,
2542,,"Rūko g. B",,54.86351,24.00035,https://www.stops.lt/kaunas/index.html#stop/241,,
2540,,"Lentpjūvė A",,54.86524,23.99093,https://www.stops.lt/kaunas/index.html#stop/235,,
2539,,"Lentpjūvė B",,54.86511,23.99093,https://www.stops.lt/kaunas/index.html#stop/234,,
2531,,"Vaišvydavos pl. A",,54.86731,23.98346,https://www.stops.lt/kaunas/index.html#stop/222,,
2530,,"Vaišvydavos pl. B",,54.86705,23.98377,https://www.stops.lt/kaunas/index.html#stop/221,,
2534,,"Baterijos pl. A",,54.87640,23.97974,https://www.stops.lt/kaunas/index.html#stop/225,,
2535,,"Baterijos pl. B",,54.87765,23.98044,https://www.stops.lt/kaunas/index.html#stop/226,,
2526,,"Vaidoto g. B",,54.87191,23.97736,https://www.stops.lt/kaunas/index.html#stop/216,,
2532,,"Vaikų sanatorija A",,54.88029,23.98170,https://www.stops.lt/kaunas/index.html#stop/223,,
2533,,"Vaikų sanatorija B",,54.88040,23.98226,https://www.stops.lt/kaunas/index.html#stop/224,,
2538,,"Vičiūnai",,54.88829,23.97666,https://www.stops.lt/kaunas/index.html#stop/229,,
4423,,"Slaugos ligoninė",,54.87325,23.98700,https://www.stops.lt/kaunas/index.html#stop/178,,
2537,,"K. Griniaus ligoninė A",,54.88370,23.98201,https://www.stops.lt/kaunas/index.html#stop/228,,
2536,,"K. Griniaus ligoninė B",,54.88378,23.98217,https://www.stops.lt/kaunas/index.html#stop/227,,
2399,,"Ariogalos g.",,54.90561,23.88907,https://www.stops.lt/kaunas/index.html#stop/77,,
2380,,"Kulvos g. A",,54.91731,23.90543,https://www.stops.lt/kaunas/index.html#stop/58,,
2379,,"Kulvos g. B",,54.91731,23.90604,https://www.stops.lt/kaunas/index.html#stop/57,,
2367,,"Bartuvos g. A",,54.91455,23.86674,https://www.stops.lt/kaunas/index.html#stop/43,,
2368,,"Bartuvos g. B",,54.91473,23.86737,https://www.stops.lt/kaunas/index.html#stop/44,,
2402,,"Jurbarko g. A",,54.90506,23.88521,https://www.stops.lt/kaunas/index.html#stop/80,,
2401,,"Jurbarko g. B",,54.90473,23.88677,https://www.stops.lt/kaunas/index.html#stop/79,,
2370,,"Josvainių g. A",,54.91486,23.87509,https://www.stops.lt/kaunas/index.html#stop/48,,
2369,,"Josvainių g. B",,54.91497,23.87527,https://www.stops.lt/kaunas/index.html#stop/47,,
2406,,"Tilžės g. A",,54.91009,23.87551,https://www.stops.lt/kaunas/index.html#stop/85,,
2405,,"Tilžės g. B",,54.91017,23.87588,https://www.stops.lt/kaunas/index.html#stop/84,,
2387,,"Linkuvos g.",,54.91480,23.88811,https://www.stops.lt/kaunas/index.html#stop/71,,
2395,,"Sąjungos aikštė",,54.91122,23.88893,https://www.stops.lt/kaunas/index.html#stop/73,,
5030,,"A. Kriščiukaičio g. A",,54.90558,23.88979,https://www.stops.lt/kaunas/index.html#stop/165,,
2400,,"A. Kriščiukaičio g. B",,54.90610,23.89057,https://www.stops.lt/kaunas/index.html#stop/78,,
5027,,"Bijūnų g. A",,54.91190,23.90409,https://www.stops.lt/kaunas/index.html#stop/185,,
2391,,"Bijūnų g. B",,54.91215,23.90593,https://www.stops.lt/kaunas/index.html#stop/69,,
5028,,"K. Griniaus g. A",,54.91101,23.89729,https://www.stops.lt/kaunas/index.html#stop/184,,
2394,,"K. Griniaus g. B",,54.91119,23.89841,https://www.stops.lt/kaunas/index.html#stop/72,,
5029,,"Neries krantinė A",,54.90845,23.89318,https://www.stops.lt/kaunas/index.html#stop/183,,
2397,,"Neries krantinė B",,54.90872,23.89377,https://www.stops.lt/kaunas/index.html#stop/75,,
2832,,"Juozo Gruodžio namai A",,54.91410,23.91335,https://www.stops.lt/kaunas/index.html#stop/551,,
2831,,"Juozo Gruodžio namai B",,54.91434,23.91346,https://www.stops.lt/kaunas/index.html#stop/550,,
2383,,"Demokratų g. A",,54.91885,23.89713,https://www.stops.lt/kaunas/index.html#stop/61,,
2382,,"Demokratų g. B",,54.91866,23.89723,https://www.stops.lt/kaunas/index.html#stop/60,,
2396,,"M. Mažvydo g.",,54.91079,23.88739,https://www.stops.lt/kaunas/index.html#stop/74,,
2398,,"Radvilų dvaro g.",,54.90708,23.88358,https://www.stops.lt/kaunas/index.html#stop/76,,
2384,,"Švyturio g.",,54.91543,23.89310,https://www.stops.lt/kaunas/index.html#stop/62,,
2415,,"Atominio bunkerio muziejus A",,54.91203,23.84527,https://www.stops.lt/kaunas/index.html#stop/94,,
2416,,"Atominio bunkerio muziejus B",,54.91287,23.84353,https://www.stops.lt/kaunas/index.html#stop/95,,
2419,,"Gervių g. A",,54.91562,23.83658,https://www.stops.lt/kaunas/index.html#stop/98,,
2418,,"Gervių g. B",,54.91585,23.83686,https://www.stops.lt/kaunas/index.html#stop/97,,
2411,,"Inkaro g. A",,54.90943,23.85792,https://www.stops.lt/kaunas/index.html#stop/90,,
2412,,"Inkaro g. B",,54.90995,23.85542,https://www.stops.lt/kaunas/index.html#stop/91,,
2408,,"Kauno autobusai A",,54.90799,23.86820,https://www.stops.lt/kaunas/index.html#stop/87,,
2407,,"Kauno autobusai B",,54.90777,23.87098,https://www.stops.lt/kaunas/index.html#stop/86,,
2404,,"Kėdainių g. A",,54.90670,23.87701,https://www.stops.lt/kaunas/index.html#stop/82,,
2403,,"Kėdainių g. B",,54.90668,23.87842,https://www.stops.lt/kaunas/index.html#stop/81,,
2414,,"Vyžuonos g. A",,54.91048,23.85123,https://www.stops.lt/kaunas/index.html#stop/93,,
2413,,"Vyžuonos g. B",,54.91081,23.85052,https://www.stops.lt/kaunas/index.html#stop/92,,
2901,,"Žagarės g. A",,54.90879,23.86233,https://www.stops.lt/kaunas/index.html#stop/623,,
2410,,"Žagarės g. B",,54.90911,23.86130,https://www.stops.lt/kaunas/index.html#stop/89,,
2385,,"Panerių g. A",,54.91519,23.89157,https://www.stops.lt/kaunas/index.html#stop/63,,
2388,,"Panerių g. B",,54.91488,23.89413,https://www.stops.lt/kaunas/index.html#stop/66,,
5031,,"Varnių g. A",,54.91499,23.89145,https://www.stops.lt/kaunas/index.html#stop/154,,
2386,,"Varnių g. B",,54.91521,23.89020,https://www.stops.lt/kaunas/index.html#stop/64,,
2392,,"Vilijampolės turgavietė A",,54.91446,23.90355,https://www.stops.lt/kaunas/index.html#stop/70,,
2393,,"Vilijampolės turgavietė B",,54.91487,23.90159,https://www.stops.lt/kaunas/index.html#stop/65,,
2865,,"Salantų g. A",,54.94531,23.88901,https://www.stops.lt/kaunas/index.html#stop/587,,
2866,,"Salantų g. B",,54.94534,23.88966,https://www.stops.lt/kaunas/index.html#stop/588,,
2864,,"Smiltynės g. A",,54.94262,23.89936,https://www.stops.lt/kaunas/index.html#stop/586,,
2863,,"Smiltynės g. B",,54.94316,23.89797,https://www.stops.lt/kaunas/index.html#stop/585,,
2333,,"Vytėnai",,54.94082,23.90673,https://www.stops.lt/kaunas/index.html#stop/5,,
2672,,"Geležinkelio g. A",,54.87772,23.93431,https://www.stops.lt/kaunas/index.html#stop/382,,
2673,,"Geležinkelio g. B",,54.87818,23.93363,https://www.stops.lt/kaunas/index.html#stop/383,,
2671,,"Geležinkelio tiltas A",,54.88189,23.92817,https://www.stops.lt/kaunas/index.html#stop/381,,
2918,,"Geležinkelio tiltas B",,54.88267,23.92651,https://www.stops.lt/kaunas/index.html#stop/640,,
2678,,"Gudų g. A",,54.86742,23.94557,https://www.stops.lt/kaunas/index.html#stop/395,,
2679,,"Gudų g. B",,54.86744,23.94504,https://www.stops.lt/kaunas/index.html#stop/396,,
2680,,"Šančių kapinės A",,54.86502,23.94998,https://www.stops.lt/kaunas/index.html#stop/397,,
2681,,"Šančių kapinės B",,54.86442,23.95027,https://www.stops.lt/kaunas/index.html#stop/398,,
2674,,"Šančių poliklinika A",,54.87382,23.93604,https://www.stops.lt/kaunas/index.html#stop/385,,
4692,,"Šančių poliklinika B",,54.87287,23.93559,https://www.stops.lt/kaunas/index.html#stop/386,,
2676,,"Švč. Jėzaus Širdies bažnyčia A",,54.87041,23.94005,https://www.stops.lt/kaunas/index.html#stop/393,,
2677,,"Švč. Jėzaus Širdies bažnyčia B",,54.87054,23.93933,https://www.stops.lt/kaunas/index.html#stop/394,,
5118,,"Danų g.",,54.87084,23.93624,https://www.stops.lt/kaunas/index.html#stop/723,,
2682,,"Drobės g. A",,54.87040,23.94883,https://www.stops.lt/kaunas/index.html#stop/399,,
2683,,"Drobės g. B",,54.87040,23.94914,https://www.stops.lt/kaunas/index.html#stop/400,,
2919,,"Kauno baldai A",,54.87082,23.95343,https://www.stops.lt/kaunas/index.html#stop/641,,
2686,,"Kauno baldai B",,54.87072,23.95374,https://www.stops.lt/kaunas/index.html#stop/405,,
2685,,"Senoji rampa A",,54.87237,23.95742,https://www.stops.lt/kaunas/index.html#stop/404,,
2684,,"Senoji rampa B",,54.87416,23.95793,https://www.stops.lt/kaunas/index.html#stop/403,,
2920,,"Švenčionių g.",,54.87641,23.95778,https://www.stops.lt/kaunas/index.html#stop/642,,
14630,,"A. Juozapavičiaus pr. A",,54.86323,23.95034,https://www.stops.lt/kaunas/index.html#stop/787,,
14629,,"A. Juozapavičiaus pr. B",,54.86350,23.95103,https://www.stops.lt/kaunas/index.html#stop/786,,
5119,,"Kranto 13-oji g. A",,54.86577,23.93728,https://www.stops.lt/kaunas/index.html#stop/726,,
5120,,"Kranto 13-oji g. B",,54.86575,23.93711,https://www.stops.lt/kaunas/index.html#stop/725,,
5123,,"Mažeikių g.",,54.87283,23.93360,https://www.stops.lt/kaunas/index.html#stop/728,,
5121,,"Talino g. A",,54.86836,23.93479,https://www.stops.lt/kaunas/index.html#stop/727,,
5122,,"Talino g. B",,54.86841,23.93456,https://www.stops.lt/kaunas/index.html#stop/724,,
14628,,"VDU klasikinio ugdymo licėjus A",,54.86284,23.94228,https://www.stops.lt/kaunas/index.html#stop/785,,
5115,,"VDU klasikinio ugdymo licėjus B",,54.86246,23.94279,https://www.stops.lt/kaunas/index.html#stop/722,,
2828,,"Jonavos g. A",,54.92678,23.91507,https://www.stops.lt/kaunas/index.html#stop/547,,
2827,,"Jonavos g. B",,54.92466,23.91484,https://www.stops.lt/kaunas/index.html#stop/546,,
2830,,"Mokyklos bendrabučiai A",,54.91874,23.91269,https://www.stops.lt/kaunas/index.html#stop/549,,
2829,,"Mokyklos bendrabučiai B",,54.91910,23.91321,https://www.stops.lt/kaunas/index.html#stop/548,,
2836,,"P. Kalpoko g. A",,54.90688,23.90200,https://www.stops.lt/kaunas/index.html#stop/555,,
2835,,"P. Kalpoko g. B",,54.90706,23.90300,https://www.stops.lt/kaunas/index.html#stop/554,,
2838,,"P. Vileišio tiltas A",,54.90292,23.89539,https://www.stops.lt/kaunas/index.html#stop/557,,
2837,,"P. Vileišio tiltas B",,54.90374,23.89715,https://www.stops.lt/kaunas/index.html#stop/556,,
14405,,"Senukai B",,54.90536,23.89992,https://www.stops.lt/kaunas/index.html#stop/764,,
2826,,"Šiaurės pr. C",,54.93021,23.91627,https://www.stops.lt/kaunas/index.html#stop/545,,
2825,,"Šiaurės pr. D",,54.92982,23.91655,https://www.stops.lt/kaunas/index.html#stop/544,,
2833,,"Varnių tiltas C",,54.91233,23.91021,https://www.stops.lt/kaunas/index.html#stop/552,,
2834,,"Varnių tiltas D",,54.91479,23.91198,https://www.stops.lt/kaunas/index.html#stop/553,,
2720,,"K. Petrausko g.",,54.90814,23.92922,https://www.stops.lt/kaunas/index.html#stop/439,,
2772,,"M. Jankaus g. A",,54.90450,23.93150,https://www.stops.lt/kaunas/index.html#stop/491,,
2771,,"M. Jankaus g. B",,54.90368,23.93171,https://www.stops.lt/kaunas/index.html#stop/490,,
2774,,"Sporto g. A",,54.90020,23.93166,https://www.stops.lt/kaunas/index.html#stop/493,,
2773,,"Sporto g. B",,54.89941,23.93225,https://www.stops.lt/kaunas/index.html#stop/492,,
2723,,"Aukštaičių g. A",,54.90545,23.91948,https://www.stops.lt/kaunas/index.html#stop/442,,
2722,,"Aukštaičių g. B",,54.90590,23.92135,https://www.stops.lt/kaunas/index.html#stop/441,,
2708,,"Baldų parduotuvė A",,54.92126,23.95626,https://www.stops.lt/kaunas/index.html#stop/427,,
2707,,"Baldų parduotuvė B",,54.92165,23.95773,https://www.stops.lt/kaunas/index.html#stop/426,,
2706,,"Kalniečių poliklinika",,54.92352,23.96122,https://www.stops.lt/kaunas/index.html#stop/425,,
2701,,"Kalniečių turgavietė A",,54.92506,23.96470,https://www.stops.lt/kaunas/index.html#stop/420,,
2702,,"Kalniečių turgavietė B",,54.92467,23.96448,https://www.stops.lt/kaunas/index.html#stop/421,,
2714,,"Kauno aklųjų ir silpnaregių centras A",,54.91161,23.93502,https://www.stops.lt/kaunas/index.html#stop/433,,
2717,,"Kauno aklųjų ir silpnaregių centras B",,54.91282,23.93829,https://www.stops.lt/kaunas/index.html#stop/436,,
2713,,"Kauno aklųjų ir silpnaregių centras C",,54.91295,23.93791,https://www.stops.lt/kaunas/index.html#stop/432,,
2848,,"Laisvės alėja B",,54.89864,23.90229,https://www.stops.lt/kaunas/index.html#stop/568,,
2711,,"Mituvos g. A",,54.91532,23.94318,https://www.stops.lt/kaunas/index.html#stop/430,,
2712,,"Mituvos g. B",,54.91567,23.94454,https://www.stops.lt/kaunas/index.html#stop/431,,
2709,,"Ortopedijos technika A",,54.91864,23.95043,https://www.stops.lt/kaunas/index.html#stop/428,,
2710,,"Ortopedijos technika B",,54.91919,23.95230,https://www.stops.lt/kaunas/index.html#stop/429,,
2705,,"Savas",,54.92353,23.96197,https://www.stops.lt/kaunas/index.html#stop/424,,
2719,,"Utenos g. A",,54.90835,23.92734,https://www.stops.lt/kaunas/index.html#stop/438,,
2718,,"Utenos g. B",,54.90953,23.93096,https://www.stops.lt/kaunas/index.html#stop/437,,
2725,,"Žemaičių g. A",,54.90372,23.91476,https://www.stops.lt/kaunas/index.html#stop/444,,
2724,,"Žemaičių g. B",,54.90368,23.91528,https://www.stops.lt/kaunas/index.html#stop/443,,
2804,,"Eivenių g.",,54.91560,23.92359,https://www.stops.lt/kaunas/index.html#stop/523,,
2715,,"Kauno aklųjų ir silpnaregių centras D",,54.91147,23.93812,https://www.stops.lt/kaunas/index.html#stop/434,,
2716,,"Kauno aklųjų ir silpnaregių centras E",,54.91179,23.93833,https://www.stops.lt/kaunas/index.html#stop/435,,
2820,,"P. Dovydaičio g. A",,54.91101,23.92555,https://www.stops.lt/kaunas/index.html#stop/539,,
2819,,"P. Dovydaičio g. B",,54.91192,23.92527,https://www.stops.lt/kaunas/index.html#stop/538,,
2721,,"Utenos g. D",,54.90924,23.92832,https://www.stops.lt/kaunas/index.html#stop/440,,
